"MinTemp","MaxTemp","Rainfall","Humidity9am","Humidity3pm","RainTomorrow"
1.8,13.5,5.8,88,75,1
5.9,20.9,0,32,36,0
19.9,27.3,0,65,75,0
20.1,37.2,0,24,12,0
16.3,28.6,0,35,19,0
23.2,42.1,0,18,16,1
6.9,13.7,0.8,67,53,1
8.7,13.9,4.2,61,54,0
15.5,21.8,0,62,63,0
19.5,23.8,4.6,93,51,0
8.3,21.8,0,44,38,1
1.2,20.2,0,100,38,0
21,37.3,0,70,32,0
21,25.3,73.8,97,77,1
1.6,18.9,0,78,54,0
10.2,14.2,19.6,97,69,1
14.1,28.5,0,75,45,0
12.8,25.1,0,52,43,0
15.3,25.2,21.4,64,38,1
2.2,15.5,0,66,55,0
3,13.8,0.6,83,59,1
23.9,33.2,0.2,63,61,1
24.9,35.9,0,68,26,0
8.4,10.2,2.4,84,92,1
15.1,34.6,0,43,24,1
16.1,19.7,16.2,74,72,0
7,12.6,0.2,84,80,1
20.6,23.4,3.4,93,83,0
4.2,20.6,0,99,54,0
1,18,0,77,44,0
11.1,29.3,0,61,33,1
9.7,26.6,0,46,23,0
8.9,15.3,2.6,92,94,1
14,23.6,1.6,100,39,0
19.1,20.8,35,93,84,1
4.6,15.7,0,85,67,0
23.5,38.3,0,68,56,0
9.2,18.3,9.6,88,80,0
21,28.6,0,60,61,0
13.9,37.2,0,35,14,0
18,30.8,0,67,64,0
9.5,16.4,0.6,82,80,1
7.4,25.4,0,68,28,0
14.9,19.8,1,69,63,0
16.3,25.5,0,58,57,0
5.1,17.1,2.2,65,38,0
16.3,21.8,23.2,83,58,0
8.9,15.8,1.6,87,72,1
15.2,25.5,0.4,29,28,0
9.9,17.4,11.8,99,63,1
7.5,20.4,0.4,66,58,0
9.2,25.2,0,78,52,0
17.4,41,0,9,8,0
3.5,22.7,0,55,22,0
13,22.4,0,94,94,1
14,27.3,0,67,42,0
9.4,19.5,0.4,76,54,0
4.1,17.5,0,66,37,0
8.1,18,13.4,68,48,0
15.4,26,0,50,45,0
2.1,10.9,5,100,77,0
6.9,16.7,0,99,63,0
7.7,15.3,12,72,60,1
-0.5,14.9,0.8,91,43,0
10.3,20.8,0.2,47,35,0
12.5,21,0,70,72,1
11.7,21.2,0,52,58,0
18,29.4,0,63,55,1
1.4,17.8,0,86,52,0
11.4,21.3,2.4,48,47,0
9.2,18.7,3.2,86,78,0
13.1,30.9,0,47,21,0
12,19.7,3.6,62,68,1
20.9,27,8.5,96,75,1
13.5,19.1,0,99,99,1
18.3,32,0,69,34,0
22.7,31.3,0,69,62,0
7.7,28.8,0,70,34,0
2.9,13.7,0,79,57,0
4.1,21,0,56,20,0
14.2,41.8,0,63,17,0
18.6,24.5,0,68,65,0
7.3,20,0,76,88,1
19.3,27,6.2,92,30,0
17.9,29.9,0,32,16,0
19.7,31.9,0,28,12,0
3.9,16.5,0,94,62,0
9.6,22,9.4,67,42,0
9.4,20.8,0,51,46,0
-0.3,9.1,0.2,58,53,0
8.9,17.2,17.8,74,50,0
12.2,22.5,0,85,63,0
19.5,25.1,4,83,58,0
-0.7,22.4,0,54,26,0
11.5,25.8,0,35,20,0
14.6,18.5,24.4,87,93,1
18.7,29.5,0,55,49,0
9.6,15.1,1.4,75,54,1
4.4,13.4,2.4,79,60,0
16.3,20.9,15,80,71,1
11.5,32.5,0,43,15,0
14.9,26.6,0,59,51,0
12.5,22.8,18,56,80,0
5.4,16.4,0,49,37,0
14.9,18.8,0.2,55,47,0
14,20.8,0.8,61,51,0
1.4,15.3,0,100,53,0
12.8,25.4,0,50,23,0
5.9,28.6,0,48,18,0
8.5,23.4,0,77,55,1
11.9,23.6,0,58,44,0
11.5,23.6,0,64,40,0
9.9,21.3,6.4,100,55,0
13.3,30.5,0,68,41,0
23.7,30.4,0,82,69,1
12,21.7,0,69,71,0
13.6,17.7,13.2,100,95,0
3.1,7.2,0,62,90,0
25.9,34.2,0,75,40,0
7.2,25.6,0,60,16,0
10.4,20,7.6,66,44,0
4.4,18.5,0,55,34,0
9.8,14.5,0,63,48,0
10,16.5,8,59,48,0
1.8,8.1,4.8,100,100,1
15.1,27.2,0,38,54,0
28.2,36.6,0,64,31,0
12.3,27.5,0,37,31,0
9.9,18,0,55,31,0
12.3,20.6,0,70,41,0
10.1,22.7,0,49,33,0
-0.4,15.8,0,88,46,0
7.1,13.4,0,83,62,0
16.1,35.3,0,56,21,0
14,22.2,0,63,56,0
10.6,18.4,4.6,51,41,0
9.2,15.1,21.4,72,72,1
11.7,21.7,0,52,52,0
2.8,13.2,0,88,73,0
10.4,14,0,62,45,0
10.1,29.5,0,50,18,0
13.9,19.2,4.2,78,86,1
6.3,24.2,0,57,33,0
4.9,12.2,1,100,92,1
11.6,13,4.2,79,83,1
19.6,29.8,7,92,55,0
15.4,26.8,0,65,38,0
4.2,20.1,0,73,51,0
25.4,33.5,0,46,52,0
7.8,19.4,0,58,33,0
14.5,23.9,0,95,63,0
5.7,17.8,5.8,83,46,0
4.9,11.6,10,88,68,1
19.5,28.3,0,63,68,0
4.8,12.7,15.4,60,48,1
1.9,15.4,0.2,83,59,0
15.2,18.7,0.6,87,84,1
11.4,17.6,19.4,100,100,1
14.9,29.4,0,55,28,0
7,15.7,0,38,58,1
0.6,15.7,0,99,47,0
9.1,21.1,0,52,53,0
12.2,17.7,6,69,62,0
6.8,18.7,0.2,66,62,0
17.4,37.1,0,43,22,0
14.4,24.3,18.8,92,88,1
21.6,39.4,0,17,8,0
6.7,22.9,0,84,35,0
16.5,24,0,35,42,0
5.5,23.1,0,59,38,0
22.2,33,30.2,78,57,1
11.1,18.6,1.8,57,37,0
6.2,20.5,0,48,33,0
19.5,24.9,0,65,59,0
9.3,14,0,71,83,1
11.1,24.4,0.2,50,27,0
10.7,19,2,80,53,0
9.3,17.2,0,54,43,0
5.9,13.4,8.6,73,63,1
5.2,22.8,0,84,35,0
22.9,37.9,0,27,37,0
8.9,20.2,1,64,46,0
18.6,28,0,76,65,1
11.7,27.5,0,39,26,0
18.5,26.1,0,82,72,1
3.8,15.6,0,68,41,0
15.3,33.6,0,59,17,0
19.8,33.3,50,98,56,1
0.6,14.2,0,79,39,0
11.5,25.9,0,63,33,0
13.1,37.6,0,84,25,0
9.7,18.7,1.4,77,63,0
7.9,11.8,0.4,77,72,1
16.9,26.5,0,88,76,0
12.7,30.5,0,63,32,0
9.2,15.6,2.2,92,66,1
9.7,28.8,0,59,35,0
14.8,21.3,0.2,76,70,0
7.3,23.6,0,46,28,0
7.6,15.2,0.8,79,47,0
-1,13.8,0,72,44,0
10.1,22.2,0,58,42,0
8.5,16.6,0.2,72,57,0
3.8,17.1,5.4,59,50,0
14.6,21.2,0.2,92,80,0
1.7,14.3,0,88,61,0
21.1,36,0,57,36,0
-2.2,3.7,0,52,62,0
10.7,20.9,0,87,84,1
9.5,20.4,0,47,39,0
15.8,23.9,0,63,51,0
14.2,36.3,0,30,11,0
16.4,23.2,1.8,70,50,1
10.8,23.6,0,72,52,0
10.4,15.4,2.2,64,47,1
15.7,20.1,0,64,50,0
6.6,12.5,2.2,99,83,1
15.8,19,4,97,100,1
12.7,19.1,13.6,74,64,0
23.3,34.1,13.8,72,46,0
11.8,35.9,0,94,23,0
18.8,34.4,0,49,21,0
9,14.7,0,63,61,0
23.7,33.2,21.8,82,58,0
16.4,29.8,0,88,45,0
13.8,23.6,0.4,54,35,0
6.8,15.1,0,80,60,1
19.5,25.1,0,53,52,0
6.7,23.2,0,60,29,0
15.7,26.5,0,66,60,0
5.8,16.7,0,57,57,0
5.4,14,0.4,99,72,0
21.6,28.6,0,30,59,1
20.1,33,7,61,70,0
17.2,22.3,27.6,77,61,1
23.9,36.7,0,36,22,0
7.5,16.2,1,93,76,0
21.5,34.1,0,51,38,0
12.6,17.8,28.8,80,64,1
1.7,19.9,0,79,40,0
9.4,14.7,1.4,85,100,1
10.8,26.8,0,94,60,0
24.3,30.4,27.4,85,88,1
20.1,25.9,1.2,53,45,1
16.5,19.1,0,80,82,1
7.2,14.5,1.8,83,72,0
18.7,33.9,0,43,31,1
5.2,17.8,0,73,42,0
19.7,21.3,14.6,87,86,1
9,31.4,0,71,48,0
-2.5,13.2,0,75,49,0
11.6,23,0,62,58,0
17.7,26.5,0,74,77,1
22.4,34,0,54,32,0
15.3,25.3,0,61,61,1
20.4,28.6,0,73,62,0
19.7,34.6,5,65,53,0
4.5,14.9,0,98,71,0
2.7,15.5,0,73,55,0
16,24.2,0,55,61,0
8,17.9,0,78,57,0
6.2,16.2,0.4,70,53,0
21.1,24.7,0,69,61,0
12.1,25.9,0,76,40,0
11.4,17.5,0,60,55,0
23.9,33.5,0,45,42,0
9.6,23.1,0,84,42,0
5.8,17.3,6.4,61,34,0
4.3,16.1,0,42,30,0
6.7,16.9,0,58,35,0
2.1,17.5,0,76,42,0
20.8,34.7,16.8,65,24,0
16.8,29.6,0,92,46,0
22.3,30,5.4,58,39,0
14.6,35.1,0,29,15,0
22,34.9,0,66,31,0
5,15.1,15.4,85,56,1
13.4,37.4,0.8,28,10,0
8.2,23,0,48,31,0
2.8,14.4,0,95,72,1
10.1,15.4,4.2,93,85,1
16,30.8,0,70,43,0
23.2,33.2,0,48,37,0
8.2,23.4,0,54,57,0
7.5,14.7,3,60,71,1
-3.6,3.1,0,100,89,0
7.2,18.1,0,77,50,0
15.7,24.7,0,59,52,0
17.9,32.9,0,47,29,0
9.6,24.2,0,33,16,0
11.3,16.3,7.6,88,91,1
0,8.8,0.2,99,72,0
16.3,28.5,0,61,56,0
18.8,24.9,6,92,71,1
20.1,31.1,0,68,37,0
-3.9,15.9,0.2,98,57,0
10.2,11.8,1.4,86,81,1
8.6,17.8,0,64,57,0
20.3,32.8,9.6,79,42,0
13.2,21.3,0,66,63,0
9.2,19,0,89,73,0
7.2,26.6,0.8,56,18,0
17.5,32.4,0,57,49,0
16.1,19.8,3,74,70,0
3.8,17.7,0,77,46,0
20.7,29.9,0,51,40,0
10.4,18.2,0,51,59,0
20.5,24.8,1.2,86,65,0
8.4,15.4,9.6,98,81,1
14.2,22.3,0,68,63,0
3.8,15,0,76,52,0
14.6,33.3,0,49,25,0
7.6,15.4,0,77,71,1
10.7,22.4,0,59,62,0
11.7,19,1.5,74,75,1
4.6,11.1,0.2,83,71,1
1.6,15.1,0.2,99,54,0
23.4,32.2,2,72,55,1
10.5,24.2,0,56,52,0
4.3,16.1,0,52,35,0
4.7,12.7,4,60,47,0
8,14.4,0.2,94,63,0
9,15.6,0,100,57,0
2.5,18.2,0,69,47,0
7.9,18.9,0,76,48,0
9.1,14.6,1.4,57,48,1
10.8,18.4,11.6,51,89,1
8.6,19.5,0,50,34,0
17.9,27.6,25.8,58,56,0
-0.7,14.5,0,77,61,1
9.8,20.5,0.8,83,67,0
12.1,13.1,0.6,87,94,1
8.2,16.6,0.2,99,67,1
13.9,18,1.4,80,59,0
8.8,11.2,11.5,90,84,1
8,17.8,0,70,74,1
17,21.5,0,71,67,0
11.2,18.1,0,97,88,1
1.2,14.6,0,65,43,0
19.4,36.8,0,19,8,0
24.4,31.9,0,71,70,0
12.7,20.2,0.2,74,64,1
9.3,16.9,0,62,43,0
23.5,33.2,2,69,60,0
5.3,12.4,1.6,63,55,0
21.6,27.4,0,69,54,0
3.8,14,0,74,52,0
22.5,30.2,11.8,77,66,1
14.5,24.3,0,78,88,0
10.2,15,17.4,88,85,1
15.9,18.8,12.8,72,89,1
14.6,29.6,0,77,57,0
28.7,42,0,26,19,0
8.9,18.5,0,70,52,0
8.3,15,10,62,59,0
15.3,26.6,0,58,57,0
10,22.9,0.4,43,35,0
5.8,17.6,0,39,68,0
22.3,35.1,0,34,41,0
6.9,29,0,31,12,1
12.3,25.6,0,63,54,0
13.1,22.7,1.2,87,70,0
15.9,23,0,72,59,0
12.3,17.5,1.8,73,59,0
14,18.5,0.6,90,66,0
15.2,33.7,0,46,23,0
5.9,14.6,5.4,99,55,0
25.7,35.3,0,83,35,1
11.2,16.4,6,96,89,1
25.1,36.2,0,64,48,0
4.6,12.1,0.8,87,52,0
7.8,31.6,0,11,5,0
16.4,21.7,0.6,73,66,0
3.6,19.6,0.4,91,47,0
8.9,15.6,0,51,57,0
5.7,17.7,0,83,51,0
25.1,32,0,71,61,0
9.6,27.9,0,55,21,0
12.3,22.4,0.2,72,50,0
16.3,25,0,64,52,0
9,19.8,1.8,75,52,1
13.8,27.7,0,51,27,0
-3,15.7,0,88,53,0
14.3,26,0,87,43,0
4.5,19.8,0,62,33,0
13.4,29.2,0,58,34,0
9.8,20,0,82,75,1
10,17.4,0.8,70,49,0
0.5,12.1,0,74,59,0
9.9,23.8,0,40,23,0
5.8,15.8,0.2,97,67,0
2.1,14.6,0,70,37,0
13.8,29.2,0,48,29,0
19.2,24.8,0,57,55,0
17.4,21.3,3,95,91,1
3.4,18.5,0,60,21,0
10.8,19.3,0,73,86,1
16.2,29.6,0,61,57,0
4.6,17.2,13,74,53,0
11,32.5,0,53,23,0
9.5,28.1,0,69,31,0
11.1,29.6,0,53,42,0
7.8,20.5,0,99,51,0
5,15.8,0,80,61,0
4,18.7,0,44,20,0
21.7,33.2,25.2,64,59,0
13.9,24.9,0,23,22,0
13.2,24.7,0,74,36,0
1.1,16.6,0,77,52,0
7.3,20.4,0,53,44,0
12.9,29.9,0,73,27,1
5.4,11.2,0,96,83,0
21,32.9,0,69,38,0
-2.9,8.7,0.2,75,64,1
8.4,14.1,0,95,80,1
20.3,29.3,0.4,58,55,0
14.3,26,0,59,56,0
4.3,16,0,70,59,1
8.8,15.4,0,62,59,1
17.7,25,0,70,54,0
11.7,22.2,0,72,74,0
23.6,41,0,24,14,0
21.6,39.8,0,21,9,0
-1,14.6,0.2,99,44,0
14.1,31,0,54,27,0
7.6,14.8,1.4,85,70,1
13.7,20.9,5.2,57,48,0
11,21.2,11.8,94,65,1
25.9,33.6,0.4,74,62,0
7.1,17.7,0,51,26,0
15.3,20.7,3.8,76,49,0
20.6,30.3,0,62,48,0
23.8,43.5,0,22,11,0
19.9,34.5,0,56,29,0
4.4,15.4,0,97,67,0
5,13.3,5.6,78,60,0
11.3,23.3,0,38,28,0
2.3,4.8,35.4,96,82,0
18.6,31.3,0,60,29,0
23.5,38,0,25,12,0
11.6,17.5,3.4,99,80,0
5.6,15,0.2,93,73,0
16.4,21.2,3.6,90,83,1
21,30.7,0,52,46,0
4.5,10.2,0.2,71,54,1
18.3,26.3,88.6,97,92,1
24.9,31.6,0,72,72,0
8.8,17.7,1.4,71,68,1
22,29,3.4,79,63,0
6.2,13.5,0.8,99,75,0
19.4,31.7,0,45,22,0
20.3,33.2,0,43,25,0
24,29,10.4,84,94,1
18.7,29.1,24.4,95,73,1
12,19,35.6,67,62,1
16.2,28.1,1,69,43,0
11.7,21.6,0.6,60,45,0
7.9,14.9,0,82,70,0
17.9,18.3,0,74,69,0
2.6,8.6,0,98,98,0
7.5,11.7,2.6,85,51,1
12.7,32.9,0,75,29,1
12.7,20.6,0.8,92,83,0
6.9,17.3,3.2,86,58,0
26,34,0,58,51,0
13.8,21.6,0,58,55,1
16.8,33,0,70,35,0
12.9,17.8,0,56,57,1
25.6,32.5,0,64,63,0
3.1,16.9,0,100,62,0
16.8,19.3,0,79,59,0
7.8,24.1,0,56,37,0
11.4,19,0,73,58,0
9.7,19.2,0,91,55,0
22.5,30.6,0,69,60,0
3,11,0,80,54,0
15.9,30.1,0,78,35,0
8.6,26.1,0,58,29,0
3.6,22.9,0.2,91,45,0
7.6,19.5,6.2,82,62,0
13,30.7,0,57,21,0
0.7,16,0,81,42,0
14.5,29.3,0,69,31,0
12.6,21.9,0,67,54,0
7.4,21.8,1.2,63,49,0
1.3,15.5,0,98,45,0
15.6,29.7,0,64,34,0
3.7,23.8,0,51,39,0
19.2,24.2,0.4,91,67,0
3.9,13.8,0,90,67,0
15.8,27.3,0,57,35,0
9,20.5,0,49,42,0
12.1,19.9,0,55,67,0
6.4,26.4,0,47,20,0
15.6,21.4,0,57,55,0
1.7,8.2,0,95,79,0
13.7,30.3,0,80,66,1
2.5,11.4,10.8,100,75,0
8.7,18,0,68,49,0
10.3,19.3,0,36,33,1
8.4,18.4,18.6,78,52,0
15.9,27.7,0,43,45,0
8.2,12.8,2.2,72,93,1
20.1,33.4,0,63,40,0
10.6,26.4,0,92,55,0
2.2,15.5,0,96,73,0
23.3,30.4,0,43,48,0
12.9,24.2,1.2,67,60,0
15.6,34.9,0,22,8,0
7.2,17,0,63,54,1
11.9,32.9,0,65,27,0
7.1,14.5,15.6,82,51,0
10.8,22.3,0,44,60,0
24.3,31.8,0,65,68,0
8.7,22.6,0,71,43,0
2.9,18.2,0,62,33,0
9,27.3,0,29,13,0
14.4,29.9,0,27,18,0
4.8,19.4,0,86,67,0
7.6,18.6,0,81,54,0
20.8,38.9,1.4,31,15,1
19.6,22.7,8.8,100,100,1
12.4,18.8,0,89,55,0
18.4,20.3,0,55,58,0
16.8,26.7,0,52,33,0
6.2,22.2,0,84,60,0
16.4,27.9,0,16,14,0
9.1,17.5,2.6,49,51,0
23.3,30,31.2,82,69,1
9.7,23.2,0,64,34,0
10.3,18,2,51,63,1
12.9,15,8.4,96,77,1
8.9,19.9,1.4,76,40,0
12.7,18.3,0,46,34,0
7.9,17.8,0,66,69,0
8.9,17.5,2.6,84,53,1
19.6,25.5,0,85,76,0
22.4,36.8,0,31,35,1
14.7,20.5,0,62,50,1
20.6,27.5,0,78,61,0
16.7,20.6,17.2,99,93,1
3.5,21.9,0,91,38,0
9.2,12.6,0.2,84,85,0
10,13.4,2,95,89,0
6.3,20.2,0,73,53,0
23.2,25.9,0,73,93,1
20.9,27.6,0,59,53,0
21.3,30,3.6,77,67,0
11.7,28.6,0,44,21,0
14,19.9,0,53,44,1
16.5,23.8,0,95,81,0
11.5,21.1,0.2,86,64,0
19.4,22.8,0,81,82,1
4.3,16.7,1.8,72,50,0
18.3,23.9,0,55,50,0
22.7,30.8,2.6,64,55,0
22,29.3,0,72,64,0
18.8,36.7,0,28,12,0
19,28.1,0,65,56,0
20.6,24.2,8.4,75,58,1
11.4,21,0,42,45,0
13.6,21.1,1.6,77,60,0
9.8,19.3,3.4,100,79,0
7.4,32.2,0,45,15,0
8,22.9,0,67,39,0
-3.8,13.1,0,96,50,0
11.5,21.6,0,57,37,0
13.2,30.1,0,61,29,0
15.9,21.7,13.4,69,73,0
13.7,27.6,0,69,53,0
13.7,21.5,0,89,59,0
12.9,18.1,0.2,57,56,1
2.5,12.8,0,71,31,0
6.3,17.3,12.6,49,39,0
14,25.9,0,70,42,0
19.5,39.2,0,40,13,0
7.5,12.6,0,83,56,0
18.6,27.7,7.8,52,41,0
8.6,15.3,3.6,66,45,1
6.5,21.5,0,63,48,0
16.6,25.5,0,55,37,0
24.8,31.5,0,63,60,1
8.6,38.6,0,46,14,0
26.2,43.3,0,32,19,0
11.5,17.4,43,93,76,1
25,31.9,0,57,66,1
4.6,13.4,6,69,43,0
7.9,17.1,0,63,64,0
17.3,35.9,0,74,37,0
12.1,18.7,0,74,52,0
25.5,37.6,0,37,14,0
15,28.2,3.2,84,47,0
11.5,16.1,0,67,66,0
6.9,18.2,0,57,26,0
8.3,13.6,0,75,96,1
16.5,37.5,0,35,8,0
5.3,21,0,77,44,0
7.4,31.2,0,44,32,0
15.9,25.7,0,45,26,0
11,17.7,0,52,36,0
12.5,19,1,91,68,0
11,23.7,0.2,49,35,0
11.2,22.5,0,55,69,1
9.1,13.9,47.4,91,74,0
15.1,24.1,0,49,43,0
6.2,18.4,0,69,42,0
5.1,26.9,0,49,28,0
18.8,29.5,0,60,52,1
16.7,33.6,0.2,64,28,0
11.8,24.4,0.6,69,46,0
9.2,24.5,0,65,37,0
11.8,24,0,50,46,0
20.5,26.7,2,91,64,0
10,17.8,0,87,73,0
5.3,23.2,0,67,45,0
6.6,14.5,3.4,80,68,0
13.7,31.7,0,63,19,0
8.3,23.5,0,69,49,0
2.1,13.9,0,91,60,0
18.3,25.1,2.2,93,65,0
13.3,31.3,0,49,15,0
16.2,21.5,8.8,83,91,1
10.4,34,0,32,17,0
6.2,12.8,0,63,46,0
10.3,19.1,2.4,85,79,0
16.9,23,0.4,66,93,1
12.5,24.6,0,75,64,0
15.5,29.8,0.2,81,44,0
4.5,22,0.2,58,44,0
10.8,27.3,0,61,25,0
17.3,33,0,56,44,0
4.1,18.3,0.2,75,68,0
13.1,19.9,4,77,72,0
13.2,24,0,60,47,0
11,21.6,0,80,83,0
15.5,28.6,0,59,33,0
16.6,18.1,0.8,77,74,1
17.1,21.2,5.8,59,71,1
1.2,19.6,0,74,41,0
11.8,24.4,0,48,66,0
1.9,13.9,0,68,80,1
17.8,31.5,0,80,41,0
8.1,15.5,0.2,74,56,1
8.5,23.6,0,83,46,0
15.9,23.5,18.8,71,67,0
7.1,14.4,2,96,71,1
3.5,25.1,0,52,31,1
12.7,31.6,0,27,18,0
11.6,26,0,48,31,1
11.4,17.9,0.4,74,61,1
7.8,16.3,0,85,59,0
18.5,32.9,0,50,15,0
6.9,21.5,0,90,46,0
13.8,19.3,0,26,42,0
20.5,26.5,0,54,53,1
7.8,14,0.2,100,100,1
9.4,23.6,0,60,57,0
12.5,27,0,65,32,0
10.6,20.4,1,92,52,0
18,29,0,63,64,0
14,22,17.8,99,48,0
14.5,32.5,0,54,55,0
9,16.8,5.4,79,81,0
13.7,23.9,0,28,25,0
6.6,21.4,0,37,26,0
15.3,27.6,0,69,40,0
6.4,23.6,0,56,20,0
8,17.3,0,73,63,0
3.8,20,0,58,35,0
10.8,34.4,0,34,10,0
0.3,13.9,0,98,44,1
6.7,15.8,4,95,69,1
23,29,26.8,82,70,1
18.3,27.5,0,69,59,0
11.4,19.7,0,78,60,0
24.5,33.6,0,64,52,0
12,21.7,0,38,21,0
9.7,27.2,0,75,44,0
13.9,29.3,0,62,26,0
9,20,0,58,58,0
9.9,14.4,10.2,99,79,1
9.7,18.9,0,49,38,0
15.6,24.8,0,65,37,0
18.8,25.5,0,75,49,0
8.1,18.7,0,76,36,0
9,20.4,1.2,69,29,0
18.3,34,0,61,9,0
11.9,36.7,0,12,6,0
15.3,31.8,0,67,29,0
2.5,15.3,0.2,88,63,1
15.1,26.7,0,45,51,0
19.9,30.9,0,58,41,0
8.3,23.4,0,65,41,0
-0.8,19.2,0,79,44,1
8.4,16.8,0,74,72,0
13.9,24.7,16.2,86,51,0
12.5,18.9,1.8,84,69,0
14.4,26.8,0.2,64,44,0
6.5,15.1,0,100,71,0
7,15,0,71,38,0
15.2,17.6,3.2,85,87,1
6.4,21.2,0,52,23,0
19.1,34.4,0,56,21,0
27.6,40.8,0,44,22,0
19.3,34.8,0,69,36,0
12.8,25.9,0.2,59,42,0
14.9,25.8,0,69,64,0
20.7,37.9,0,11,9,0
6,20.2,0,64,41,0
14.9,20.7,0.4,87,60,1
6.9,14.9,0.2,66,44,0
16.3,28.7,0,45,47,0
24.7,39.5,0,20,17,0
9.7,23.3,0,60,32,0
15.6,23.3,8.2,94,65,1
2.4,12.2,0.4,95,67,0
20.2,22.2,30.6,95,95,1
10.5,32.6,0,41,20,0
20.2,27,22.4,84,68,0
10.9,18.5,0,75,57,0
12.7,23.9,0,80,55,0
1.5,17.5,0,91,45,0
8.2,15.6,4.6,65,68,0
17.1,31.7,0,44,24,0
4.5,13.1,6.2,100,84,0
7.7,18.8,4.2,98,79,1
4.4,22,0,73,47,0
10.8,23.4,0,47,34,0
10.3,25.5,0.2,78,36,0
15,27,0,40,29,0
17.2,30.1,0,64,57,0
4.1,21.7,0,53,20,0
15.6,30.2,0,53,61,0
18.5,23.6,0,62,53,0
12.5,19,0,72,46,0
11.2,27.7,0,45,35,0
14.6,29.3,0,41,24,0
16.5,23.8,9.6,77,81,1
11.4,15.2,0,63,46,0
11.7,25.6,0,38,22,0
16.6,30.5,16.2,73,45,0
7.9,16.6,0,45,31,0
12.1,19,11,83,46,1
17.5,35.5,0,47,50,0
17.6,28.1,0,57,45,0
17.5,34.3,0,20,8,0
12,18.7,0,61,53,1
20.9,31,0,62,61,0
11,16.8,5.4,78,79,1
11.7,19,24,83,75,0
10.9,25.5,0,48,42,0
9.5,15.4,3.6,91,59,0
13.9,33.5,0,80,50,0
14,20.7,0,73,60,0
17.5,28.9,0,63,53,1
22.4,31.7,7,55,62,0
16.7,38,0,29,25,1
23.4,34.4,12.4,76,45,0
19.2,23.8,0,61,51,0
16.8,33.3,0,55,57,0
19.6,38.2,0,47,17,0
8,22.9,0,47,28,0
10.9,18.9,0.2,100,57,1
17,28,0,70,58,0
0.5,17.1,0,100,46,0
12.9,20.1,7.4,95,64,1
9.3,13.7,13.2,80,73,0
11.6,17.3,20.6,91,83,1
4.8,10.6,5.6,64,56,0
12.9,26.4,0,60,64,0
11.7,33.2,0,29,6,0
24.9,31.9,20,88,69,1
12.5,18.5,0.2,73,73,0
-1.4,17.4,0.2,70,30,0
19.6,34,0,56,26,0
12.3,17,0,69,63,0
6.8,17.9,0.2,77,65,0
13.9,28.7,0,65,45,0
15,22.6,0.2,77,62,1
20.3,28.3,9.8,56,56,0
11.6,25.3,0,61,30,0
14.2,22.2,0,46,44,0
10,20.4,0,70,41,0
20.6,34.6,0,56,28,0
15,35.3,0,78,20,0
-1.7,13.6,0,92,57,0
10.5,15.4,0,68,43,0
11.7,25.2,0,65,43,0
17.9,27.4,0,63,45,0
20.2,31.7,0,73,32,0
10,17,9.8,91,82,0
24.6,34.9,0,30,20,0
5.9,21.8,0.2,48,27,0
21.9,29.3,2.4,71,75,0
2.2,15,0.2,99,83,0
22.2,26.9,4.2,80,69,0
20.6,25.5,0,68,64,1
11.5,22.1,3,64,47,0
9.4,24.4,0,65,28,0
-0.8,13.5,0.2,96,58,0
7.4,24.6,0,61,36,0
15.9,25,0,54,44,0
9.2,15.7,0.4,83,54,0
17.3,28.1,2,65,61,1
17.5,27.1,2.6,73,56,1
13.1,20.5,0.2,88,79,0
13.2,20.7,0,68,51,0
7,23.6,0,30,18,0
7,16.2,1.8,92,67,0
6,22.1,0,80,42,0
6,19.4,1.4,63,40,0
10.5,21.6,0,74,66,0
18.1,22.2,6.2,74,72,1
21.1,35.7,0,65,32,0
18.2,30.9,0,67,45,1
20,31.1,0,72,52,0
8.6,24.8,0,71,39,0
20,24.3,0,67,67,0
13.5,31.8,0,47,19,0
7,21.5,0,76,42,0
4.7,16.1,0,56,31,0
19.2,34.2,0,70,44,0
21.9,27.5,2.4,54,49,0
21.8,34.6,0,64,34,0
3.7,17.1,0,79,45,0
8.3,23,0,41,25,0
13.6,26.4,0,81,49,0
3.5,18.4,11.2,64,64,0
9.2,23.4,0,61,48,0
16.3,31.2,0,60,24,0
9.2,18.6,0,58,33,0
12.5,36.6,0,14,7,0
13.1,18.5,4,64,55,0
14.2,20.6,10.8,100,41,0
17.7,23.5,0.2,74,65,0
5.8,14.1,0,82,69,0
18.2,22.4,0.2,75,88,1
13.3,20.6,0,45,39,0
12.8,22.2,0,61,40,0
5.8,13.6,0.4,79,52,1
16.9,23.9,15,83,68,1
9.2,20.8,0,48,35,0
9.4,27.2,0,73,34,0
19.3,34.7,0,56,43,0
17.2,34.1,0,29,32,0
17.5,22.2,1.2,61,56,0
25.6,36.1,0,39,27,0
18.2,28.2,0,76,65,0
16.1,20.8,7.4,85,57,0
15.5,19.4,0.2,84,90,1
15.7,23,2,53,48,0
15.6,27.1,0,57,37,0
10.8,20.3,0,54,39,0
2.3,19.5,0,94,51,0
5.3,16.3,1.2,83,42,0
18.7,37.8,0,83,20,0
8.5,19.8,0,80,62,0
6.6,19.8,0,79,56,0
10.9,25.8,0,68,44,0
17.7,27.6,0,57,47,0
10.3,20.7,0.2,89,55,0
19.8,41.9,0,69,12,0
